,title,title_label
2519,트위터 후원도 카카오로카카오페이 송금 서비스 열었다,0
2520,전자 카카오모빌리티와 자율주행기술 협력,1
2521,전자 카카오모빌리티와 자율주행 로봇 배송 사업 맞손,0
2522,전자 카카오모빌리티와 새로운 모빌리티 기술서비스 발굴 나선다,1
2523,특징주카카오 시가총액 위권 밖으로기아와 역전,1
2524,카톡으로 단골 확보카카오 전통시장 디지털 전환 돕는다,0
2525,양천구 신영시장 디지털 전환 돕는 카카오,0
2526,카카오 소상공인상생 신설전통시장에 튜터 파견한다,1
2527,상생 공언한 카카오 소상공인 온라인 판매 과외 나선다,0
2528,특징주카카오 시가총액 위권 밖으로기아와 역전,1
2529,카톡으로 단골 확보카카오 전통시장 디지털 전환 돕는다,0
2530,양천구 신영시장 디지털 전환 돕는 카카오,0
2531,카카오 소상공인상생 신설전통시장에 튜터 파견한다,1
2532,상생 공언한 카카오 소상공인 온라인 판매 과외 나선다,0
2533,네이버카카오 간편결제 위 경쟁 치열 덩치가 곧 경쟁력,0
2534,브랜드발전소카카오모빌리티 광고 동맹 체결옥외광고 등 매체 시,0
2535,천원 가려면 천년원원 카카오 클레이에 투자자,0
2536,카카오 모빌리티 차별화 나선다,0
2537,전자 카카오모빌리티와 로봇배송 협력,1
2538,전자카카오모빌리티 미래차 연구개발 맞손,0
2539,전자 카카오모빌리티와 협력기술서비스 공동개발 나선다,0
2540,카카오모빌리티 매각 질문에 남궁훈 죄송합니다,0
2541,제회 퓨처포럼 글로벌 천만 크리에이터 시대 개막카,0
2542,카카오모빌리티전자 모빌리티 동맹기술생태계 혁신한다,0
2543,전자 카카오모빌리티와 자율주행 로봇 배송 사업 맞손,0
2544,전자 카카오모빌리티와 새로운 모빌리티 기술서비스 발굴 나선다,1
2545,전자 카카오모빌리티와 자율주행 로봇 배송 사업 맞손,0
2546,전자 카카오모빌리티와 새로운 모빌리티 기술서비스 발굴 나선다,1
2547,진에어 카카오토스페이와 함께 하는 할인 프로모션 진행,0
2548,카카오 소상공인상생 신설전통시장에 튜터 파견한다,1
2549,상생 공언한 카카오 소상공인 온라인 판매 과외 나선다,0
2550,전자 카카오모빌리티와 로봇배송 협력,1
2551,전자카카오모빌리티 미래차 연구개발 맞손,0
2552,전자 카카오모빌리티와 협력기술서비스 공동개발 나선다,0
2553,특징주 한은 금리인상 시사네이버카카오 약세,1
2554,코스피 상승 출발 카카오 시총 위로 밀려 개장시황,0
2555,카카오모빌리티 팔리면 내 이동정보는,0
2556,카카오 콘텐츠 이어 커머스로 해외진출,0
2557,국민주 카카오 년 만에 시총 톱 밖으로 밀려나,1
2558,네이버 거래일만에 상승카카오도 거래일만에 소폭 반등,1
2559,카카오모빌리티 팔리면 내 이동정보는,0
2560,카카오 콘텐츠 이어 커머스로 해외진출,0
2561,국민주 카카오 년 만에 시총 톱 밖으로 밀려나,1
2562,네이버 거래일만에 상승카카오도 거래일만에 소폭 반등,1
2563,이용자가 인재 추천하면 만원 이 카카오 계열사 어디,0
2564,   카카오 관심사 타고 모든 지구인 연결,1
2565,카카오 노조 카카오모빌리티 매각 반대단체 교섭 응해라,0
2566,카카오노조 카카오모빌리티 매각 반대단체교섭 요구,0
2567,카카오노조 단체행동 예고 모빌리티 사모펀드 매각 철회하라,0
2568,또다시 검은 월요일삼성전자카카오 신저가 마감시황,0
2569,특징주네이버카카오 주 신저가 갈아치워,0
2570,특징주네이버카카오 외인 팔자에 또 신저가 경신,0
2571,년새  급락한 카카오또 빠져 매일 신저가 충격,1
2572,특징주네이버카카오 주 신저가 갈아치워,0
2573,특징주네이버카카오 외인 팔자에 또 신저가 경신,0
2574,년새  급락한 카카오또 빠져 매일 신저가 충격,1
2575,카카오 유니버스 공개한 카카오 주가 전망은 증권플러스 설문 결과 ,0
2576,티맵 대리운전 호출중개 업체 인수대리운전 시장 카카오티맵으로 양분,1
2577,휴양지 가고 금요일 쉬고카카오네이버 직원 월부터 이렇게 일한다,0
2578,물어는 봤어네이버 갓수연  카카오 판옵티콘 민심 왜,0
2579,도쿄서 원격 근무 주 일제네이버카카오 직원들 좋겠네,0
2580,눈물까지 흘린 카카오모빌리티 대표직원 반응은 싸늘 슈,1
2581,카카오모빌리티 매각설 모락모락얽히고설킨 이해관계,0
2582,카카오 직원들은 좋겠네다음 달부터 주 일제 도입,0
2583,카카오 월부터 격주 놀금 제도 테스트,0
2584,카카오 내달부터 새 근무제격주 놀금 도입,0
2585,카카오 격주놀금 또 파격실험들끓은 민심 진화될까,1
2586,카카오 직원들은 좋겠네다음 달부터 주 일제 도입,0
2587,카카오 월부터 격주 놀금 제도 테스트,0
2588,카카오 내달부터 새 근무제격주 놀금 도입,0
2589,카카오 격주놀금 또 파격실험들끓은 민심 진화될까,1
2590,카카오 폐인 됐다 고점 대비 대표가 저점매수 한들,1
2591,카카오 격주 금요일 쉰다내달 일부터 새 근무제,0
2592,단독 매각 반대 카카오모빌리티 직원 노조 가입률  돌파,0
2593,잠재 고객만 만명 카카오가 밝힌 차기 캐시카우는,0
2594,끝없는 내리막카카오네이버 주 신저가,0
2595,대체 바닥이 어디야 곡소리네이버카카오 또 주 신저가,0
2596,특징주 삼전네이버카카오 줄신저가동학개미 눈물,1
2597,특징주네이버카카오 연일 신저가년 주가 수준 회귀,0
2598,특징주 네이버카카오 줄하락주 신저가 경신하나,0
2599,특징주 삼전네이버카카오 줄신저가동학개미 눈물,1
2600,특징주네이버카카오 연일 신저가년 주가 수준 회귀,0
2601,특징주 네이버카카오 줄하락주 신저가 경신하나,0
2602,특징주 카카오 또 신저가,0
2603,매각설 카카오모빌리티류긍선 대표 오늘 임직원 간담회 예정,0
2604,올 들어 속절없이 하락네이버카카오 주가 향방은,0
2605,카카오모빌리티 정말 매각될까 업계 추측 엇갈려,1
2606,단독카카오 지그재그 해외 역직구 본격 진출부터 공략,0
2607,카카오택시서 영화 본다+카카오모빌리티 맞손,0
2608,한화 카카오 목표가 만 만 원,0
2609,카카오 주요 사업부 회복세오픈채팅 광고는 새로운 동력한화,0
2610,카카오 이익 성장 본격화해야 의미있는 주가 상승목표가한화,1
2611,증권 카카오 실적 양호하나 카카오모빌리티 매각 등 변수 발목목,1
2612,클릭 종목카카오 실적은 양호하나 성장주에 부담인 환경목표주,0
2613,카카오 실적 양호하나 외부변수 작용목표가  ,1
2614,카카오 불확실성에도 실적 성장 기대목표가 만원증권,1
2615,매각설에 뒤숭숭한 카카오모빌리티대표는 주주구성 바뀌어도 권리침해 ,0
2616,상장이냐 매각이냐 뒤숭숭한 카카오모빌리티쉽게 팔긴 어려울 듯,0
2617,영상연일 신저가 카카오 시장탓 성장성 의문,0
2618,카카오모빌리티 매각 속사정에 돈 줘야하는데 상장 어려워지자 ,0
2619,카카오모빌리티 매각 카카오 주가는 신저가 나락,0
2620,카카오 카카오모빌리티 매각 결정된 사항 없다,0
2621,카카오 카카오모빌리티 매각설에 여러 방안 검토 중주목 공시,1
2622,카카오 카카오모빌리티 매각 결정된 사항 없어,0
2623,다시 불법 될지도 모르는데소프트뱅크카카오는 왜 비대면의료에 투자,0
2624,네이버카카오 신저가 또 신저가 기록빅테크의 굴욕,1
2625,플랫폼만 하겠다카카오와 보험업 노선 다른 네이버,0
2626,삼성카카오네이버 등 취업 등용문 이곳벌써 명 배출,1
2627,낙원인가 악몽인가 카카오 메타버스 근무가 쏘아 올린 공,0
2628,카카오 자회사 카카오모빌리티 매각 추진,0
2629,카카오 카카오모빌리티 매각 시동,0
2630,카카오 카카오모빌리티 매각 검토사모펀드와 협상 중,1
2631,규제 리스크평판 악화에카카오 알짜 모빌리티 매각 강수,0
2632,몸값 조 카카오모빌리티 파트너스가 인수 추진,0
2633,인앱결제 놓고 구글  카카오 길어지는 힘겨루기 누가 웃을까,0
2634,인앱결제 두고 깊어지는 카카오구글 눈치싸움향후 전망은,0
2635,영상연일 신저가 카카오 시장탓 성장성 의문,0
2636,카카오모빌리티 매각 속사정에 돈 줘야하는데 상장 어려워지자 ,0
2637,카카오모빌리티 매각 카카오 주가는 신저가 나락,0
2638,카카오 카카오모빌리티 매각 결정된 사항 없다,0
2639,카카오 카카오모빌리티 매각설에 여러 방안 검토 중주목 공시,1
2640,카카오 카카오모빌리티 매각 결정된 사항 없어,0
2641,플랫폼만 하겠다카카오와 보험업 노선 다른 네이버,0
2642,삼성카카오네이버 등 취업 등용문 이곳벌써 명 배출,1
2643,낙원인가 악몽인가 카카오 메타버스 근무가 쏘아 올린 공,0
2644,카카오 자회사 카카오모빌리티 매각 추진,0
2645,카카오 카카오모빌리티 매각 시동,0
2646,카카오 카카오모빌리티 매각 검토사모펀드와 협상 중,1
2647,규제 리스크평판 악화에카카오 알짜 모빌리티 매각 강수,0
2648,몸값 조 카카오모빌리티 파트너스가 인수 추진,0
2649,인앱결제 놓고 구글  카카오 길어지는 힘겨루기 누가 웃을까,0
2650,인앱결제 두고 깊어지는 카카오구글 눈치싸움향후 전망은,0
2651,바닥 다지기 끝났나 카카오패밀리 상승 마감 왜,0
2652,선 방어 실패한 코스피삼전네이버카카오 연이틀 신저가,0
2653,카카오 형제 나란히 신저가코스피 년 개월만에 선 붕,1
2654,코스피 급락장서카카오 형제에 공매도 억 투하,0
2655,카카오 카카오모빌리티 매각 시동,0
2656,카카오 카카오모빌리티 매각 검토사모펀드와 협상 중,1
2657,규제 리스크평판 악화에카카오 알짜 모빌리티 매각 강수,0
2658,몸값 조 카카오모빌리티 파트너스가 인수 추진,0
2659,인앱결제 놓고 구글  카카오 길어지는 힘겨루기 누가 웃을까,0
2660,인앱결제 두고 깊어지는 카카오구글 눈치싸움향후 전망은,0
2661,바닥 다지기 끝났나 카카오패밀리 상승 마감 왜,0
2662,선 방어 실패한 코스피삼전네이버카카오 연이틀 신저가,0
2663,카카오 형제 나란히 신저가코스피 년 개월만에 선 붕,1
2664,코스피 급락장서카카오 형제에 공매도 억 투하,0
2665,코스피 덮친 고 불황네이버카카오 뚝 정유금융은 쑥,0
2666,페이 울고 뱅크 웃고엇갈린 카카오 핀테크,1
2667, 인플레 공포에네이버카카오 또 주 신저가,1
2668,특징주 네이버카카오 이틀째 주 신저가 경신,0
2669,특징주네이버카카오 대 하락또 신저가,0
2670,인앱결제 두고 깊어지는 카카오구글 눈치싸움향후 전망은,0
2671,페이 울고 뱅크 웃고엇갈린 카카오 핀테크,1
2672, 인플레 공포에네이버카카오 또 주 신저가,1
2673,특징주 네이버카카오 이틀째 주 신저가 경신,0
2674,특징주네이버카카오 대 하락또 신저가,0
2675,흔들리는 성장주네이버카카오 또 주 신저가,1
2676,해외여행 전과정 원스톱 처리 카카오  항공 국제선 서비스,0
2677,이제 카카오 로 국제선 비행기표도 예약,0
2678,하늘길 노리는 카카오카카오 항공 국제선 서비스 오픈,0
2679,처음 보는데 이렇게 잘나가 카카오 억원 쏟은 이 분,0
2680,울고싶은데 뺨맞은 카카오형제 시총 조원 증발,0
2681,카카오뱅크에도  자본이 카카오에 드리워진 차이나리스크,0
2682,카카오 앱으로 국제선 항공권도 예매한다,0
2683,해외여행도 카카오로국제선 항공권도 택시처럼 예약한다,0
2684,카카오모빌리티 카카오 항공 국제선 서비스,0
2685,해외 여행도 카카오로 카카오모빌리티 카카오 항공 국제선 오,1
2686,이제 카카오 로 국제선 비행기표도 예약,0
2687,하락장선 액면분할 약발 안통했다카카오 주르륵,0
2688,카카오 앱으로 국제선 항공권도 예매한다,0
2689,해외여행도 카카오로국제선 항공권도 택시처럼 예약한다,0
2690,카카오모빌리티 카카오 항공 국제선 서비스,0
2691,해외 여행도 카카오로 카카오모빌리티 카카오 항공 국제선 오,1
2692,이제 카카오 로 국제선 비행기표도 예약,0
2693,하락장선 액면분할 약발 안통했다카카오 주르륵,0
2694,하늘길 노리는 카카오카카오 항공 국제선 서비스 오픈,0
2695,대표 성장주 네이버카카오 모조리 박살났다동반 주 신저가,1
2696,카카오뱅크에도  자본이 카카오에 드리워진 차이나리스크,0
2697,갤럭시코퍼레이션카이스트 기술경영전문대학원 메타버스 최고경영자,1
2698,특징주 네이버카카오 주 신저가 기록,0
2699,특징주 나스닥 급락에 네이버카카오 나란히 주 신저가대,0
